Time	Iteration	AverageReturn1	StdReturn1	MaxReturn1	MinReturn1	AverageReturn2	StdReturn2	MaxReturn2	MinReturn2	EpLenMean	EpLenStd	NumPathsThisBatch	NumPathsSoFar	TimestepsThisBatch	TimestepsSoFar
376.8597869873047	329	55.3784822482	23.7637752547	98.3236747965	-23.1746040182	81.2608360618	16.3706949076	111.864512259	28.6924909892	20.0	0.0	65	21450	1300	429000
377.9755907058716	330	53.0043118083	28.2819618105	99.1482663397	-63.7899178399	88.8211801324	20.5402255263	122.802179312	22.6717070044	20.0	0.0	65	21515	1300	430300
379.09637212753296	331	50.1232391001	28.948666272	108.481114446	-24.107626134	105.695082656	16.2713431017	135.970184213	70.0275350474	20.0	0.0	65	21580	1300	431600
380.2241871356964	332	48.0915319863	30.0604426455	94.3584635588	-57.3688759231	117.543858067	17.5048605247	144.126365043	73.4590273632	20.0	0.0	65	21645	1300	432900
381.3589789867401	333	56.5242313829	22.313638368	110.585306333	-17.5109903908	125.849329711	16.3731385993	160.047436638	87.0244116188	20.0	0.0	65	21710	1300	434200
382.52081418037415	334	52.6461249494	24.7440572218	97.2035518416	-13.3856149418	135.668445425	15.3337099011	175.285124999	103.193609102	20.0	0.0	65	21775	1300	435500
383.6386284828186	335	51.0328086935	30.4161757453	110.900453887	-18.6744146714	144.18490517	19.2961367265	191.568761303	94.7665685618	20.0	0.0	65	21840	1300	436800
384.7654092311859	336	53.8326622653	28.9909330332	112.896378535	-17.7261942386	158.588485437	17.9240237828	210.575629256	113.904080679	20.0	0.0	65	21905	1300	438100
385.8781940937042	337	51.1563625847	31.7779341496	99.1453411381	-59.4763560887	167.044366005	14.161489198	199.471893319	136.737700509	20.0	0.0	65	21970	1300	439400
387.00097918510437	338	49.5169626379	27.1361658859	103.055314622	-8.96248663235	173.198233628	17.0755828599	215.874095062	126.863898645	20.0	0.0	65	22035	1300	440700
388.13379311561584	339	54.4561264911	27.3238986644	118.406468854	-25.9265244927	179.771019684	17.7640186128	221.144051018	139.568648553	20.0	0.0	65	22100	1300	442000
389.26558232307434	340	56.9470597485	31.6354072638	124.037420511	-50.0626847782	178.518961347	14.5362659239	208.866213586	145.973061975	20.0	0.0	65	22165	1300	443300
390.37840843200684	341	63.782670285	26.7222374956	117.601534543	0.0660601573614	175.210283292	15.9656859043	206.23711133	131.911006278	20.0	0.0	65	22230	1300	444600
391.51021099090576	342	81.7905806421	22.3385814349	129.089034332	19.816159178	165.919231426	17.3476018045	212.69880759	128.949365576	20.0	0.0	65	22295	1300	445900
392.6250011920929	343	88.3566754076	20.2642962771	132.940396091	20.8747693954	156.547939873	14.8837967935	196.196568424	128.568410958	20.0	0.0	65	22360	1300	447200
393.7447814941406	344	98.9694847743	17.4246086727	127.627446735	53.9316830352	141.237924259	16.0449813842	176.341173689	104.974039516	20.0	0.0	65	22425	1300	448500
394.85957169532776	345	112.253441121	18.5574075423	153.302604677	63.1154355611	133.533883623	15.484521783	165.833931367	80.5581169736	20.0	0.0	65	22490	1300	449800
395.98738408088684	346	116.801663285	16.0358985869	154.352392139	73.5563506065	108.909635161	15.7610548258	142.863186776	67.8455260431	20.0	0.0	65	22555	1300	451100
397.10617780685425	347	134.074939135	17.6019213453	169.587935497	80.8892180531	88.9715121887	18.3132859969	119.188042846	50.5164150312	20.0	0.0	65	22620	1300	452400
398.2349798679352	348	147.406076491	14.2671096286	191.254176015	116.106488088	54.7909452548	17.4214337704	102.371369366	9.58818080064	20.0	0.0	65	22685	1300	453700
399.3547728061676	349	164.301574697	15.115182221	200.172477313	133.852965126	13.2700174099	20.70752317	66.1911790367	-34.604182892	20.0	0.0	65	22750	1300	455000
400.48457312583923	350	176.236209607	13.5861217358	205.878135728	142.520993624	-21.9866699616	23.2909413376	24.5301267828	-81.0743286507	20.0	0.0	65	22815	1300	456300
401.60637307167053	351	186.59282283	14.0556127175	232.143062997	156.25324518	-46.3314344463	23.36932128	35.719622648	-102.010269074	20.0	0.0	65	22880	1300	457600
402.72614908218384	352	194.837407477	12.8231682931	221.732365138	159.939794948	-50.3172624859	21.0338615404	-10.1174310242	-104.489414708	20.0	0.0	65	22945	1300	458900
403.8519620895386	353	196.173985793	15.1476777044	228.128225872	166.044155855	-45.7950132221	24.4798416083	14.7190552214	-93.223839845	20.0	0.0	65	23010	1300	460200
404.9837820529938	354	193.164849365	14.0838087447	226.40405634	161.364281421	-33.3832793321	22.2779973987	18.9184042659	-95.7860857298	20.0	0.0	65	23075	1300	461500
406.13561153411865	355	190.571040486	17.0038650233	224.54658382	157.69743432	-18.3781669683	27.6563259059	34.1358125901	-93.7571358706	20.0	0.0	65	23140	1300	462800
407.28141140937805	356	183.416627766	14.717923419	215.129054081	136.32633246	12.753994365	20.4480797923	55.3634817332	-51.7112724842	20.0	0.0	65	23205	1300	464100
408.41022419929504	357	174.856544741	18.7796095955	220.274792403	136.328708159	37.8704434313	24.7368554887	87.0086942837	-20.0649087875	20.0	0.0	65	23270	1300	465400
409.55001997947693	358	169.34167839	17.919415984	206.561792486	122.10236965	66.7537122816	22.4767160418	109.023419202	-12.3022687073	20.0	0.0	65	23335	1300	466700
410.6898274421692	359	160.358021971	14.5536308411	185.281755907	123.216073756	82.9071233053	16.4241487717	116.14561272	44.549271028	20.0	0.0	65	23400	1300	468000
411.8226478099823	360	156.526725449	17.0790139632	193.982421063	109.782872532	107.334870341	21.9273040781	156.358022048	52.0812469115	20.0	0.0	65	23465	1300	469300
412.9474403858185	361	149.278855484	13.1326494346	174.787179839	113.270434405	114.317785111	19.8555554253	167.610309617	65.7215896091	20.0	0.0	65	23530	1300	470600
414.077228307724	362	141.572626073	15.673067888	174.296149786	96.9225295714	121.258589521	17.8412290543	168.680593638	57.7316311832	20.0	0.0	65	23595	1300	471900
415.19902443885803	363	137.225433354	17.6528705658	181.111944082	98.6942110744	127.077089877	19.54970685	180.246995655	83.7630031157	20.0	0.0	65	23660	1300	473200
416.3518545627594	364	133.299315969	17.3221617429	168.251014339	98.6716238889	134.068803291	15.636773632	174.279618646	109.01029289	20.0	0.0	65	23725	1300	474500
417.47665667533875	365	122.427349612	18.2256638859	156.914355349	82.2479048944	149.873784706	17.8421664897	196.189686055	108.169238224	20.0	0.0	65	23790	1300	475800
418.60145115852356	366	124.973280368	17.1361440804	158.01708487	87.7065665656	150.35706609	13.7955657964	181.864795696	117.181824536	20.0	0.0	65	23855	1300	477100
419.7202579975128	367	127.087266958	18.8225033402	170.736828168	90.2364805958	152.193201121	15.1542565519	183.09218166	118.975096481	20.0	0.0	65	23920	1300	478400
420.83902311325073	368	118.146596081	19.3365124822	157.25619832	61.5631102214	156.774477241	17.3098978101	196.521700275	108.976388551	20.0	0.0	65	23985	1300	479700
421.96983766555786	369	119.341272378	18.7089031482	168.654155998	80.6679032901	156.574609809	13.7408617086	194.725683225	131.338896077	20.0	0.0	65	24050	1300	481000
423.10464215278625	370	118.136435333	20.6029674991	159.062102647	71.5421995875	161.568406916	16.8005498702	201.146292926	104.343890883	20.0	0.0	65	24115	1300	482300
424.2214210033417	371	113.718077803	20.4823747863	173.240882429	58.6755745232	158.275253346	13.2566404731	187.379083447	127.972999165	20.0	0.0	65	24180	1300	483600
425.34923338890076	372	114.077469354	18.9995428436	154.677284691	47.8166466421	161.025673544	14.5141439868	189.692148246	123.475202063	20.0	0.0	65	24245	1300	484900
426.5260679721832	373	108.157516189	20.894046668	154.633378352	55.8552153242	160.068810591	14.1431001968	192.25390803	126.568977548	20.0	0.0	65	24310	1300	486200
427.67586970329285	374	110.09388548	20.5055007323	147.908379756	54.1969822856	165.225278765	13.9722509742	201.968323282	134.279925965	20.0	0.0	65	24375	1300	487500
428.8277008533478	375	110.726028376	19.4561461484	152.323817997	52.5422354908	163.869704642	14.5979527788	201.82941275	131.694185309	20.0	0.0	65	24440	1300	488800
429.97451519966125	376	108.302313145	19.4260407789	150.315007409	53.0579603933	165.821474023	13.5745922846	202.102607236	134.730798439	20.0	0.0	65	24505	1300	490100
431.11630845069885	377	112.14828909	25.8208178913	158.349231278	54.0705920526	162.150942713	14.7366880503	195.740062634	124.332607384	20.0	0.0	65	24570	1300	491400
432.2421200275421	378	111.282343938	25.4699426957	164.869968264	44.4223413577	153.5019972	16.5081340754	186.128558211	116.088780028	20.0	0.0	65	24635	1300	492700
433.37692499160767	379	126.099974419	22.3294801841	171.174205137	69.5246209615	138.834586834	16.9862420286	183.674940799	102.072127998	20.0	0.0	65	24700	1300	494000
434.5127182006836	380	134.618211349	20.1070070064	176.292606727	73.4733117976	112.420769482	15.3661628199	148.138645887	78.4492660149	20.0	0.0	65	24765	1300	495300
435.6755602359772	381	142.475204992	19.1943847604	180.152636233	105.220697718	86.9702051417	20.3216705208	152.8708634	45.7258310223	20.0	0.0	65	24830	1300	496600
436.8033585548401	382	152.054903647	20.452108599	194.948933862	90.1711959312	49.4058894341	22.66104501	109.948258529	-1.29915223861	20.0	0.0	65	24895	1300	497900
437.9361517429352	383	158.644625392	16.5163345166	193.431187224	123.676337068	29.9025486996	25.1819960175	84.8894193888	-29.5317231664	20.0	0.0	65	24960	1300	499200
439.07294964790344	384	152.325981094	18.5620283609	200.826501926	106.984833154	9.26791095136	26.1382774743	69.7833412552	-49.2246481648	20.0	0.0	65	25025	1300	500500
440.1997616291046	385	159.102698057	19.4029375053	201.454164666	114.358549003	10.0929578132	25.8283952275	71.5773714087	-49.0097734014	20.0	0.0	65	25090	1300	501800
441.3285667896271	386	144.239420276	19.3342694613	189.838325532	105.831491907	19.0795051297	24.4116732977	91.4987269301	-32.0074638757	20.0	0.0	65	25155	1300	503100
442.4553608894348	387	140.316875244	16.1738656065	179.987647989	101.473815589	20.0821609599	27.9573404156	77.7674430287	-54.3556190359	20.0	0.0	65	25220	1300	504400
443.58816409111023	388	144.163524034	19.5589002971	183.711472835	97.8498658095	26.086742778	21.3942032324	76.1006900614	-36.8286411292	20.0	0.0	65	25285	1300	505700
444.7199664115906	389	139.156260875	19.2279766365	184.463354986	98.5964737234	33.8301413664	28.387408028	100.048623523	-37.7603890892	20.0	0.0	65	25350	1300	507000
445.8578038215637	390	141.188497946	23.9090125017	192.166998221	91.9996505187	36.7184472999	27.4246622255	102.34154638	-21.0340324545	20.0	0.0	65	25415	1300	508300
447.0116183757782	391	148.335078782	23.2281368738	202.088842026	94.4588093245	43.742092231	24.9258721623	118.635242491	-7.23240093454	20.0	0.0	65	25480	1300	509600
448.15441370010376	392	150.826843071	20.4441823459	191.676176124	101.691012948	53.7402799607	25.2243002004	117.444783176	-5.408705518	20.0	0.0	65	25545	1300	510900
449.2962374687195	393	159.223017191	17.4537103434	201.045872024	108.223722702	56.1600974552	26.4671703744	113.908804499	-9.1638211618	20.0	0.0	65	25610	1300	512200
450.43703174591064	394	154.302057728	20.3193858621	206.858676164	99.3199522624	64.2910427057	25.2355252609	114.311393425	1.55471710699	20.0	0.0	65	25675	1300	513500
451.5908637046814	395	156.008427241	20.9757390285	196.648100332	110.842816056	73.7748580557	26.2439967588	133.895770225	12.6915744673	20.0	0.0	65	25740	1300	514800
452.7256679534912	396	133.588889161	25.3366638599	185.350830744	83.2502502421	84.7661411969	25.8918556182	142.265540051	28.5917062808	20.0	0.0	65	25805	1300	516100
453.8454484939575	397	115.81363957	30.0237137922	180.61653609	51.4596788117	97.6244068788	24.7794603246	155.609306846	43.3737000601	20.0	0.0	65	25870	1300	517400
454.9772641658783	398	111.388398666	29.9212413774	176.479580331	21.3748189529	112.72353265	21.8871084815	162.942484726	69.7553066977	20.0	0.0	65	25935	1300	518700
456.10705399513245	399	96.3597311132	34.0906123241	161.462461608	-35.1853725601	119.776517988	24.7549905168	209.247554085	55.1413322023	20.0	0.0	65	26000	1300	520000
457.2318639755249	400	106.204413595	31.738003466	178.860871738	31.4318240773	132.236746585	24.2438756463	180.623782462	86.6689716798	20.0	0.0	65	26065	1300	521300
458.3576488494873	401	107.581546053	36.5027842595	189.268114124	5.20481213566	132.392510893	25.3265548731	195.648080102	73.5866795306	20.0	0.0	65	26130	1300	522600
459.48646068573	402	116.033173914	37.5746044854	212.141399363	23.7959874945	130.810536867	23.7814682855	190.945854121	79.721400493	20.0	0.0	65	26195	1300	523900
460.61326026916504	403	118.315043974	38.7598076366	193.927704688	11.1205573024	124.509743677	25.2424961	186.748763491	62.9348702069	20.0	0.0	65	26260	1300	525200
461.73904490470886	404	109.718067119	44.1904281685	181.44789581	-17.9040011186	123.156718871	27.3912271989	174.477265085	66.3101158457	20.0	0.0	65	26325	1300	526500
462.86685848236084	405	109.591364221	35.554408775	193.016006482	26.6833455503	119.598789285	25.4672360011	174.1034331	68.5726258093	20.0	0.0	65	26390	1300	527800
463.9986472129822	406	106.734025218	48.0425008189	223.567511526	-18.241645077	130.833945701	24.5014998214	185.223299709	52.0425758298	20.0	0.0	65	26455	1300	529100
465.1464786529541	407	94.7422824768	46.6804598156	178.570195936	-15.8213151949	137.566252601	24.0070311308	191.3836517	72.1044599765	20.0	0.0	65	26520	1300	530400
466.2762625217438	408	81.5740013154	57.6983295086	185.315432123	-69.2868518556	144.390548836	23.7413678259	206.954563668	82.3198652679	20.0	0.0	65	26585	1300	531700
467.4280962944031	409	60.2178397526	42.5976531836	139.850269721	-31.7381280235	150.942397259	23.7881327692	208.083176106	91.6285917713	20.0	0.0	65	26650	1300	533000
468.5778934955597	410	68.2145330491	43.8076344586	158.651868215	-31.0335899085	151.302563514	19.4468157468	204.64554424	111.679888539	20.0	0.0	65	26715	1300	534300
469.72173142433167	411	65.633886033	50.7394815411	158.671675864	-75.1813715406	147.301265238	19.214936019	187.053454513	97.8517084822	20.0	0.0	65	26780	1300	535600
470.85652208328247	412	64.7287832149	48.2928635673	175.279863267	-46.3881288381	148.282487777	21.5935270299	193.374304864	90.3795124328	20.0	0.0	65	26845	1300	536900
471.99032616615295	413	61.018006805	47.245291388	152.470103153	-45.0068026601	139.675645675	21.2396242459	181.448237714	92.5571726616	20.0	0.0	65	26910	1300	538200
473.1301383972168	414	53.0663043473	35.5386468827	139.011536403	-43.582380035	137.394412747	20.8862127926	181.860647477	86.9632808974	20.0	0.0	65	26975	1300	539500
474.26492619514465	415	60.6817914831	45.8033211223	187.364690983	-38.8694042572	136.178578485	23.839005506	209.125137815	80.3398028345	20.0	0.0	65	27040	1300	540800
475.3947262763977	416	48.5825172741	46.6829099302	167.73116546	-47.4485064467	133.066015695	25.0155641954	195.293001993	75.5203216767	20.0	0.0	65	27105	1300	542100
476.54153990745544	417	48.7614307261	42.6438699568	136.785186051	-50.6868464521	128.188843703	22.4027797124	179.756344099	72.993744951	20.0	0.0	65	27170	1300	543400
477.68136501312256	418	40.4521260167	45.1222864117	141.069530405	-81.2613342517	122.555319246	22.1598097679	161.81250782	68.963058833	20.0	0.0	65	27235	1300	544700
478.8061583042145	419	36.0412417953	36.9308018732	110.011504021	-59.7368294248	127.151177203	24.1911998448	181.458507947	62.4545318961	20.0	0.0	65	27300	1300	546000
479.9449529647827	420	38.2602712289	44.6473680283	128.188200599	-44.4299000516	121.885483219	22.5113017388	179.906352602	77.8766489622	20.0	0.0	65	27365	1300	547300
481.0727524757385	421	36.8748884582	39.0378429449	105.467868758	-57.7850572444	122.861571179	22.4849597883	181.76051128	74.1522877918	20.0	0.0	65	27430	1300	548600
482.22557830810547	422	38.3735177866	41.9169835535	121.247640774	-61.7670871473	121.599766832	25.2042335817	179.258704599	60.4849018054	20.0	0.0	65	27495	1300	549900
483.3624129295349	423	41.4095910412	40.6324805535	127.67904472	-58.9518041385	121.601807217	22.4264592102	165.139622389	65.822491563	20.0	0.0	65	27560	1300	551200
484.50922560691833	424	49.8625111865	42.3633920773	156.52475897	-20.4786531073	122.732195261	30.1297610357	199.587162603	53.1742976486	20.0	0.0	65	27625	1300	552500
485.646053314209	425	61.1215035693	36.8181357102	127.04620581	-17.302673358	121.415666609	23.7671338627	172.141170784	69.8319977108	20.0	0.0	65	27690	1300	553800
486.78188037872314	426	65.8696179424	35.4021828336	133.222022027	-51.1513361852	127.972831846	21.3032324786	185.038081333	92.9550693058	20.0	0.0	65	27755	1300	555100
487.92170095443726	427	73.0004424901	34.5631706829	149.109147132	-8.30982014936	127.472167432	23.8784677516	180.70286039	78.2400788354	20.0	0.0	65	27820	1300	556400
489.05449080467224	428	86.4539987948	33.3246319322	165.088609038	14.992869302	132.663987451	23.675258222	199.245259302	65.4424540726	20.0	0.0	65	27885	1300	557700
490.18429255485535	429	97.2831306214	30.4225694186	163.621342223	13.0352080128	129.165466544	20.1704981415	170.165271643	67.9578671758	20.0	0.0	65	27950	1300	559000
491.31911420822144	430	94.7608976452	37.7141254268	165.502562322	24.4094832906	129.997049707	21.3544545822	191.198904861	83.1373584357	20.0	0.0	65	28015	1300	560300
492.4699127674103	431	85.4349271435	32.7346200408	152.883776381	6.45322780413	126.410306067	17.500857552	169.635246398	89.2275541595	20.0	0.0	65	28080	1300	561600
493.62773299217224	432	84.2533664788	36.1666309338	184.708769887	-14.9058374791	130.033849227	21.5673743729	184.365275551	83.2698834379	20.0	0.0	65	28145	1300	562900
494.77856707572937	433	80.7431640656	32.2747483946	173.062694927	17.7755132514	121.437099684	21.6190142525	162.149632607	49.1607081024	20.0	0.0	65	28210	1300	564200
495.9433765411377	434	84.9598905463	39.0739618125	169.649946309	-6.63853201371	122.304684701	24.0217904682	164.957584701	61.3504067764	20.0	0.0	65	28275	1300	565500
497.1032145023346	435	77.3400030447	42.8097026882	166.462714563	-26.2163948113	124.992953299	20.691796565	186.543287694	82.5238304583	20.0	0.0	65	28340	1300	566800
498.229008436203	436	65.0682522541	33.8666696825	154.884928589	-10.9638074166	118.946140183	23.889590419	168.053199261	64.3184193381	20.0	0.0	65	28405	1300	568100
499.3627998828888	437	66.7941376468	32.9459320371	125.613280766	-17.8280956462	122.493465	24.1223044633	177.468715638	65.5819447314	20.0	0.0	65	28470	1300	569400
500.49361419677734	438	53.0843206865	37.8488031328	136.276285583	-41.9974384796	124.931168406	19.2300298513	166.282260926	66.9780887767	20.0	0.0	65	28535	1300	570700
501.6314203739166	439	54.5345421156	39.2408050972	158.553808724	-52.3842627848	125.578985419	23.1376934605	180.765375927	74.2671749582	20.0	0.0	65	28600	1300	572000
502.76623034477234	440	43.6165975269	40.7030878308	126.513099457	-81.868877399	119.70225473	22.4428837101	177.764218341	78.0282971076	20.0	0.0	65	28665	1300	573300
503.9012281894684	441	48.6726169975	39.4729186287	126.765884599	-51.0687140661	122.114062679	23.9122696649	182.603524651	79.8919288334	20.0	0.0	65	28730	1300	574600
505.03905296325684	442	48.8799804945	42.6540190684	145.877447488	-32.3120603126	123.123297741	24.2377745491	180.743425773	65.154660082	20.0	0.0	65	28795	1300	575900
506.17385745048523	443	55.3620984233	45.1128762153	129.975367254	-63.9886490124	121.859465475	23.5207628316	167.553358565	77.8861797545	20.0	0.0	65	28860	1300	577200
507.30168533325195	444	53.180075556	37.8228516758	128.510636537	-33.233159367	121.62378118	23.7617810263	186.005321805	73.7889190224	20.0	0.0	65	28925	1300	578500
508.4294857978821	445	53.4052676353	37.6885014697	141.596469151	-42.7585231703	118.802465127	24.049358723	164.0976126	55.8486348597	20.0	0.0	65	28990	1300	579800
509.5652849674225	446	64.363918522	37.9656906081	148.372490088	-30.1722827195	114.802098132	24.8179068555	178.282891887	48.3858150638	20.0	0.0	65	29055	1300	581100
510.7150914669037	447	64.9353556551	38.4703267492	159.612861697	-11.646414943	110.045002497	26.8305641078	165.276133355	36.5126484949	20.0	0.0	65	29120	1300	582400
511.8619179725647	448	71.434154996	38.0039189455	156.524864589	-78.9016619088	97.8878163275	28.784107784	175.67134201	35.6735870341	20.0	0.0	65	29185	1300	583700
513.0007221698761	449	73.567734579	33.4241583195	143.814600209	-26.9249793354	86.9324859459	25.5189183522	170.932462965	32.5459126402	20.0	0.0	65	29250	1300	585000
514.1345303058624	450	82.3054721561	36.4807595785	159.072122563	-3.19357182305	80.669846452	25.4656916835	154.123586583	35.0265976107	20.0	0.0	65	29315	1300	586300
515.2643134593964	451	83.7400659998	33.2515680894	152.276416978	16.7079197306	60.8686398913	34.015131637	136.900099098	-49.9178576197	20.0	0.0	65	29380	1300	587600
516.398134469986	452	95.8052177141	41.8207831684	193.109466622	-7.71520936855	25.4417519692	31.5104420787	111.272428768	-38.8636133582	20.0	0.0	65	29445	1300	588900
517.5249166488647	453	91.5417308322	37.8345893633	178.177078583	-22.7692768607	-2.51375735111	33.7109945291	62.2097751875	-81.6601537221	20.0	0.0	65	29510	1300	590200
518.6507315635681	454	103.405915912	29.2170810002	161.36244061	36.190706949	-65.6716830929	42.416121591	16.2751838552	-169.793943593	20.0	0.0	65	29575	1300	591500
519.7915222644806	455	103.106949154	33.0017864375	180.929447489	16.6630026919	-133.393556147	45.9596169839	-34.8070927327	-261.511444656	20.0	0.0	65	29640	1300	592800
520.9283282756805	456	103.964558419	36.2116215789	188.927443248	24.9707632003	-243.00975377	53.9256830478	-145.619295373	-388.77222941	20.0	0.0	65	29705	1300	594100
522.066134929657	457	100.778038108	38.3300825406	178.924670106	17.8845374978	-282.371560634	53.5407883151	-166.229541609	-440.275093581	20.0	0.0	65	29770	1300	595400
523.2019581794739	458	93.9586644843	32.9186775483	194.312488182	18.1631038393	-260.843242625	46.5597561932	-155.659067551	-373.66147496	20.0	0.0	65	29835	1300	596700
524.3317410945892	459	99.9784569438	34.1306369995	174.479260043	-5.97959062297	-180.284578905	36.7424969575	-102.220408617	-275.642443041	20.0	0.0	65	29900	1300	598000
525.4795558452606	460	103.820829792	37.2266732334	187.605660707	14.8580055484	-127.215970869	36.1340974139	-60.8483111442	-218.522900452	20.0	0.0	65	29965	1300	599300
526.6173620223999	461	108.278899575	30.415047201	162.419764206	18.2443255128	-70.6337916325	33.9295289866	9.67030338125	-161.952986711	20.0	0.0	65	30030	1300	600600
527.7571830749512	462	117.309945034	31.6491039642	187.44219965	52.1267045103	-26.298267076	32.1866207505	46.6079656981	-115.288103601	20.0	0.0	65	30095	1300	601900
528.8869857788086	463	107.163180325	35.9160942523	194.451943602	-4.96296086434	11.6380316841	30.1927369576	83.8516858915	-78.7896180272	20.0	0.0	65	30160	1300	603200
530.0267968177795	464	109.700095883	32.0161207065	182.364029059	49.0744189514	27.9578377217	30.4781973792	88.6673643246	-38.6164879658	20.0	0.0	65	30225	1300	604500
531.1616022586823	465	123.31733723	31.823399283	191.135551779	42.0681863325	35.8296582959	34.7071016282	101.996868337	-66.0156069697	20.0	0.0	65	30290	1300	605800
532.2944331169128	466	127.305386209	36.8709151397	208.61865463	54.3453962917	30.8001511004	38.9006790298	133.471107656	-45.0260880735	20.0	0.0	65	30355	1300	607100
533.4422011375427	467	123.793624788	27.5591269119	178.36877634	7.38749583244	9.69436125433	30.0752466575	87.792589989	-53.5671973439	20.0	0.0	65	30420	1300	608400
534.5760173797607	468	128.663573213	30.8607248496	194.049765385	52.327273346	0.0615968912005	29.1736664929	56.637301804	-70.5181443082	20.0	0.0	65	30485	1300	609700
535.7148299217224	469	118.962897121	30.0193709583	199.066159594	55.1758365825	13.211897495	33.2559210443	79.830401941	-69.0943786921	20.0	0.0	65	30550	1300	611000
536.855621099472	470	129.793269924	30.8884827234	223.076090818	66.9907001022	40.3637615279	27.192551597	98.6575489895	-13.0493876779	20.0	0.0	65	30615	1300	612300
537.9894373416901	471	124.302649088	33.8687993859	190.896971086	31.4923335776	58.7401390692	33.000428321	113.991871189	-37.5427761397	20.0	0.0	65	30680	1300	613600
539.1282320022583	472	122.682509546	30.826319421	187.689619865	43.971919659	72.8376358664	30.5674611442	131.500646339	-20.9681384747	20.0	0.0	65	30745	1300	614900
540.266051530838	473	112.71715485	28.4646954748	194.097382268	45.1419088374	90.3674280244	30.0620842642	141.844201223	0.254144882899	20.0	0.0	65	30810	1300	616200
541.4048454761505	474	113.50115401	27.4750489854	176.635370661	39.5817934841	108.785051822	26.0350240917	167.152446583	22.8221676409	20.0	0.0	65	30875	1300	617500
542.5356605052948	475	108.931685511	31.5168918344	171.000533624	24.1893738844	116.155070427	22.36855371	152.612782601	66.0335821542	20.0	0.0	65	30940	1300	618800
543.6834716796875	476	100.351566334	31.1984528669	173.510793479	36.9044349329	123.747129542	22.7586466796	177.179010939	74.7739283327	20.0	0.0	65	31005	1300	620100
544.8242707252502	477	94.1320867764	30.5832947058	163.689772142	10.8451162732	128.895166672	17.0546438508	158.126097473	79.3939878228	20.0	0.0	65	31070	1300	621400
545.9690828323364	478	79.1014541369	33.3460814475	158.179030527	-3.79826271857	129.669353477	19.6701798302	168.54161215	70.3376904509	20.0	0.0	65	31135	1300	622700
547.1108915805817	479	83.4700851232	34.5573546753	153.272739289	-14.3090963251	136.351915685	19.3947806998	168.475561954	88.9444889909	20.0	0.0	65	31200	1300	624000
548.2607061862946	480	71.5577264464	34.6010537123	158.703592332	-1.4611232933	139.931541624	17.6567630796	180.612065501	94.8266929993	20.0	0.0	65	31265	1300	625300
549.414528131485	481	66.9049133064	33.3563979616	143.461417691	-15.3282425624	141.592893664	20.2830294708	181.328720097	58.268370503	20.0	0.0	65	31330	1300	626600
550.5683422088623	482	52.2233124335	36.5558129802	152.568898354	-35.3659519178	149.99578771	16.4078773546	184.739113197	107.805120595	20.0	0.0	65	31395	1300	627900
551.7852203845978	483	50.2722212558	36.2304254301	156.705164057	-25.1388998074	152.442869363	17.4917490913	187.981956416	106.135257744	20.0	0.0	65	31460	1300	629200
552.961056470871	484	43.5597910536	34.5836303863	107.721949125	-69.6844534053	152.046519324	16.5217620176	189.122737725	114.589628814	20.0	0.0	65	31525	1300	630500
554.1458945274353	485	36.9394140413	34.7512786717	128.140471555	-39.8109305726	159.340834607	20.1712314362	211.097515741	105.450597305	20.0	0.0	65	31590	1300	631800
555.3037123680115	486	40.4523765748	31.9376610153	102.352374448	-56.0655596602	159.248977141	16.6895018247	189.177119227	114.352834547	20.0	0.0	65	31655	1300	633100
556.510573387146	487	49.4575535247	34.6316133132	121.290696377	-31.6618402196	161.32904496	17.7597169328	205.983495287	102.591582854	20.0	0.0	65	31720	1300	634400
557.6743986606598	488	34.713159785	32.2774506533	97.2829731597	-42.4338190459	162.683836161	17.7101766109	204.652249501	122.309157821	20.0	0.0	65	31785	1300	635700
558.8041813373566	489	34.4296025292	32.2570098257	98.365012218	-46.9236207453	160.420447192	17.7274026245	193.973371432	116.743819635	20.0	0.0	65	31850	1300	637000
559.9550156593323	490	36.7668678728	29.4178529275	86.5681968594	-72.1213055487	160.335416195	18.9258083597	193.857138627	109.644288177	20.0	0.0	65	31915	1300	638300
561.1348533630371	491	30.3637992872	27.7748010915	99.3748532599	-35.1777643209	158.29138036	18.4879178336	188.01269474	118.098143718	20.0	0.0	65	31980	1300	639600
562.2746546268463	492	24.5140699532	40.1116495726	95.4419219318	-87.7654824783	164.679880333	17.6490150649	215.859384471	118.28079762	20.0	0.0	65	32045	1300	640900
563.4495153427124	493	34.4592942931	35.2127968529	122.545570956	-54.685457337	159.271196734	21.3089996384	196.563869676	96.9868252261	20.0	0.0	65	32110	1300	642200
564.6183435916901	494	22.8189863346	37.0163160601	121.638295972	-72.1892169795	159.733622656	17.7257943383	189.160473333	109.735668841	20.0	0.0	65	32175	1300	643500
565.7611532211304	495	24.6122600591	33.2632450921	90.186499502	-53.9314817468	162.167201052	18.9761838535	209.817320268	99.3680214802	20.0	0.0	65	32240	1300	644800
566.9239914417267	496	25.1694248297	29.518473268	80.4427962296	-59.7661866615	167.953212478	18.2701916384	209.522561038	124.589049701	20.0	0.0	65	32305	1300	646100
568.0708048343658	497	20.2235196018	31.5194925688	88.7506572036	-56.6936432178	171.471286721	15.9639421868	198.954799195	141.875864958	20.0	0.0	65	32370	1300	647400
